area,bath_rooms,link,prize,rooms,zone
88,3,https://www.lahaus.com/p/apartamento-en-boston-cerca-al-parque-obrero/medellin,275,3,"    Boston, Medellín, Antioquia, Colombia  "
62,3,https://www.lahaus.com/p/apartamento-en-venta-en-boston-medellin/medellin,215,3,"    Boston, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-3899/medellin,260,3,"    Bello Horizonte, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-candelaria-los-angeles-con-3-habitaciones-95-mt2/medellin,237,3,"    Los Ángeles, Medellín, Antioquia, Colombia  "
220,4,https://www.lahaus.com/p/casa-en-la-castellana-laureles-220mt-cuatro-alcobas-patios/medellin,490,4,"    La Castellana, Medellín, Antioquia, Colombia  "
118,3,https://www.lahaus.com/p/apartamento-en-manrique-central-i-aranjuez-118mt-tres-alcobas-patio/medellin,270,3,"    Manrique Central No. 1, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-san-joaquin-laureles-3-habitaciones-85m2/medellin,395,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
9.086,3,https://www.lahaus.com/p/naranjal-97428/medellin,420,3,"    Naranjal, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/venta-casa-barrio-girardot/medellin,240,3,"    Girardot, Medellín, Antioquia, Colombia  "
125,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-medellin-cod-8162/medellin,298,3,"    La Mansión, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-de-80m2-en-la-pilarica-robledo-con-tres-habitaciones/medellin,325,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/edificio-infinito-apto-103-cod-lcmn129/medellin,309,3,"    Calasanz, Medellín, Antioquia, Colombia  "
128,3,https://www.lahaus.com/p/apartamento-en-el-campestre-poblado-128mt-tres-alcobas/medellin,480,3,"    El Campestre, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-811/medellin,380,3,"    Ciudad del Río, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/venta-de-apartamento-en-san-joaquin-de-3-alcobas-salon-comedor-cocina-semintegral-zona-de-ropas-red-de-gas-agua-caliente/medellin,240,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
174,3,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-93797/medellin,375,3,"    Calasanz, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-belen-centro-belen-110mt-tres-alcobas-balcon/medellin,320,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
96,4,https://www.lahaus.com/p/apartamento-en-miraflores-buenos-aires-96mt-cuatro-alcobas-balcon/medellin,210,4,"    Miraflores, Medellín, Antioquia, Colombia  "
89,4,https://www.lahaus.com/p/apartamento-en-san-german-robledo-cuatro-alcobas-70059/medellin,280,4,"    San Germán, Medellín, Antioquia, Colombia  "
127,5,https://www.lahaus.com/p/apartamento-paraventa-codigo-1423/medellin,350,5,"    Los Almendros, Medellín, Antioquia, Colombia  "
106,3,https://www.lahaus.com/p/apartamento-en-estadio-con-3-habitaciones-106mt2/medellin,280,3,"    Estadio, Medellín, Antioquia, Colombia  "
133,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-133mt-tres-alcobas/medellin,470,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-loma-de-san-julian-85-mts-turco-sauna-1-parqueadero/medellin,390,3,"    San Diego, Medellín, Antioquia, Colombia  "
95,3,https://www.lahaus.com/p/apartamento-en-venta-malibu-101438/medellin,480,3,"    Rosales, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-belen-loma-de-los-bernal-con-3-habitaciones-87-2m2/medellin,340,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/apartamento-en-venta-floresta-101369/medellin,330,4,"    La Floresta, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamentos-en-los-balcones-3-alcobas/medellin,250,3,"    San Germán, Medellín, Antioquia, Colombia  "
121,3,https://www.lahaus.com/p/apartamento-en-el-poblado-medellin-17844/medellin,480,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/brisas-del-prado/medellin,250,3,"    Prado, Medellín, Antioquia, Colombia  "
180,5,https://www.lahaus.com/p/casa-en-la-candelaria-con-cocina-integral/medellin,220,5,"    Barrio Colón, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-140mt-tres-alcobas-73513/medellin,395,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
230,3,https://www.lahaus.com/p/apartamento-en-san-benito-minorista-3-habitaciones-230m2/medellin,250,3,"    Minorista, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-de-100m2-en-conjunto-residencial-calasanz-con-tres-habitaciones/medellin,380,3,"    Calasanz, Medellín, Antioquia, Colombia  "
126,4,https://www.lahaus.com/p/apartamento-en-florida-nueva-estadio-con-4-habitaciones-126m2/medellin,275,4,"    Florida Nueva, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-medellin-105043/medellin,270,3,"    Calasanz, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/parque-conquistadores/medellin,420,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
166,4,https://www.lahaus.com/p/apartamento-en-el-poblado-medellin-14613/medellin,450,4,"    Los Balsos, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-santa-monica-medellin-con-3-habitaciones-86-mt2/medellin,285,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
79,3,https://www.lahaus.com/p/apartamento-en-venta-en-calasanz-medellin-106757/medellin,280,3,"    Calasanz, Medellín, Antioquia, Colombia  "
106,3,https://www.lahaus.com/p/apartamento-en-la-castellana-laureles-tres-alcobas-69282/medellin,455,3,"    La Castellana, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-belen-rodeo-alto-con-3-habitaciones-70-mt2/medellin,200,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
127,3,https://www.lahaus.com/p/montelimar-ii-105740/medellin,470,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
104,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-108266/medellin,440,3,"    La Castellana, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-suramericana-medellin-tres-alcobas-67332/medellin,420,3,"    Suramericana, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-robledo-medellin/medellin,205,3,"    San Germán, Medellín, Antioquia, Colombia  "
71,3,https://www.lahaus.com/p/venta-de-apartamento-en-belen-las-mercedes/medellin,240,3,"    Universidad Medellín, Medellín, Antioquia, Colombia  "
106,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1010/medellin,430,3,"    Lorena, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-y-arriendo-en-la-america/medellin,290,3,"    La Floresta, Medellín, Antioquia, Colombia  "
113,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-belen-medellin-cod-5152/medellin,380,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
264,10,https://www.lahaus.com/p/venta-casa-en-prado-centro-con-tres-niveles-y-10-alcobas/medellin,380,10,"    Prado, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-16805/medellin,355,3,"    San Lucas, Medellín, Antioquia, Colombia  "
197,4,https://www.lahaus.com/p/venta-casa-en-almeria-4-habitaciones-tercer-piso/medellin,500,4,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
138,4,https://www.lahaus.com/p/apartamento-en-la-candelaria-boston-con-4-habitaciones-138mt2/medellin,270,4,"    Boston, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-70mt-tres-alcobas-balcon/medellin,340,3,"    San Germán, Medellín, Antioquia, Colombia  "
112,4,https://www.lahaus.com/p/venta-apartamento-en-el-salvador-con-4-alcobas/medellin,350,4,"    El Salvador, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/apartamento-en-venta-los-colores-medellin-96588/medellin,258,3,"    Los Colores, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-101761/medellin,310,3,"    Calasanz, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-los-colores-estadio-67mt-tres-alcobas-balcon/medellin,281,3,"    Los Colores, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-pilarica-98184/medellin,230,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/apartamento-en-laureles-las-acacias-con-3-habitaciones-84-mt2/medellin,295,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/venta-apartamento-laureles-medellin/medellin,490,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/venta-apartamento-calasanz-medellin-93905/medellin,295,3,"    Calasanz, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-3-habitaciones-140-mt2/medellin,430,3,"    Calasanz, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/venta-apartamento-en-los-colores-34397/medellin,260,3,"    Los Colores, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/se-vende-apartamento-en-simon-bolivar-medellin/medellin,320,3,"    La Castellana, Medellín, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/apartamento-en-el-campestre-poblado-101mt-tres-alcobas/medellin,400,3,"    El Campestre, Medellín, Antioquia, Colombia  "
130,3,https://www.lahaus.com/p/apartamento-en-los-conquistadores-3-alcobas-38705/medellin,450,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
204,3,https://www.lahaus.com/p/venta-apartamento-en-laureles-cuenta-con-8-closet-2-salas-de-estar/medellin,490,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-belen-belen-centro-con-3-habitaciones-110-mt2/medellin,480,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
138,3,https://www.lahaus.com/p/apartamento-en-el-salvador-medellin-94195/medellin,235,3,"    El Salvador, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/monte-almendro-108382/medellin,380,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
293,5,https://www.lahaus.com/p/casa-en-campo-valdes-aranjuez-293mt-cinco-alcobas-terraza/medellin,230,5,"    Campo Valdés No. 1, Medellín, Antioquia, Colombia  "
163,4,https://www.lahaus.com/p/apartamento-en-suramericana-medellin-cuatro-alcobas-162-67mt2/medellin,435,4,"    Suramericana, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/apartamento-en-la-america-calazans-con-3-habitaciones-64-mt2/medellin,265,3,"    Calasanz, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen/medellin,320,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/vivalto-22202/medellin,295,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
126,3,https://www.lahaus.com/p/apartamento-en-venta-los-colores-101601/medellin,290,3,"    Calasanz, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-belen-rosales-con-3-habitaciones-120-mt2-69911/medellin,450,3,"    Rosales, Medellín, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/hermoso-apartamento-en-sector-del-campestre/medellin,410,3,"    El Campestre, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-venta-poblado-101569/medellin,245,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
115,4,https://www.lahaus.com/p/vendo-apartamento-belen-rosales/medellin,409,4,"    Belén Centro, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-medellin-101212/medellin,460,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
124,3,https://www.lahaus.com/p/apartamento-puente-jardin-3-habitaciones/medellin,360,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/rome/medellin,375,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-calasanz-medellin-tres-alcobas-67165/medellin,230,3,"    Calasanz, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/torres-de-niza-92765/medellin,370,3,"    Alejandría, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-en-laureles-medellin-93705/medellin,495,3,"    Florida Nueva, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-malibu/medellin,365,3,"    Rosales, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/vendo-apartamento-en-calasanz-parte-alta-107231/medellin,320,3,"    Calasanz, Medellín, Antioquia, Colombia  "
97,3,https://www.lahaus.com/p/apartamento-en-venta-sector-lorena-laureles-cod-19008/medellin,439,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
39,4,https://www.lahaus.com/p/apartamento-en-belen-rosales-cuenta-con-4-habitaciones/medellin,420,4,"    Rosales, Medellín, Antioquia, Colombia  "
120,4,https://www.lahaus.com/p/apartamento-en-venta-laureles-108193/medellin,500,4,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-7372/medellin,450,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
128,3,https://www.lahaus.com/p/apartamento-en-laureles-bolivariana-con-3-habitaciones-128-mt2/medellin,430,3,"    Bolivariana, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/se-vende-apartamento-en-belen-rosales-108443/medellin,310,3,"    Rosales, Medellín, Antioquia, Colombia  "
259,5,https://www.lahaus.com/p/casa-en-pajarito-robledo-cinco-alcobas/medellin,206,5,"    Pajarito, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-en-robledo-pilarica-con-3-habitaciones-76-mt2/medellin,280,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/lindo-apartamento-en-venta-laureles-nogal-cod-9878/medellin,380,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
109,4,https://www.lahaus.com/p/venta-de-apartamento-laureles-nogal-97392/medellin,350,4,"    Los Almendros, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-venta-sector-loma-del-indio-el-poblado-cod-19231/medellin,240,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
114,3,https://www.lahaus.com/p/apartamento-en-los-angeles-candelaria-3-habitaciones-114m2/medellin,250,3,"    Los Ángeles, Medellín, Antioquia, Colombia  "
146,3,https://www.lahaus.com/p/casa-bifamiliar-en-venta-el-estadio-cod-11747/medellin,420,3,"    Calasanz, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/se-vende-apartamento-en-las-palmas/medellin,370,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
149,3,https://www.lahaus.com/p/playa-horizontal/medellin,270,3,"    La Candelaria, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-calansaz-la-america-3-habitaciones-65m2/medellin,230,3,"    Calasanz, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/venta-apartamento-en-conquistadores-septimo-piso/medellin,470,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
55,3,https://www.lahaus.com/p/apartamento-en-calansaz-la-america-3-habitaciones-55m2/medellin,220,3,"    Calasanz, Medellín, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/vendo-apartamento-100m2-calasanz-medellin/medellin,350,4,"    Calasanz, Medellín, Antioquia, Colombia  "
137,4,https://www.lahaus.com/p/apartamento-en-laureles-medellin-28457/medellin,460,4,"    Las Acacias, Medellín, Antioquia, Colombia  "
128,3,https://www.lahaus.com/p/apartamento-en-naranjal-medellin-con-3-habitaciones-128-mt2/medellin,450,3,"    Naranjal, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-las-lomas-poblado-89mt-tres-alcobas/medellin,460,3,"    Alejandría, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-la-pilarica-robledo-75mt-tres-alcobas-balcon/medellin,270,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
145,4,https://www.lahaus.com/p/apartamento-en-santa-monica-la-america-1455mt-cuatro-alcobas/medellin,300,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
80,4,https://www.lahaus.com/p/se-vende-apartamento-cerca-a-plaza-de-las-americas/medellin,360,4,"    La Pilarica, Medellín, Antioquia, Colombia  "
84,3,https://www.lahaus.com/p/villa-verde-2/medellin,320,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
100,5,https://www.lahaus.com/p/apartamento-en-el-poblado-5-alcobas/medellin,400,5,"    El Campestre, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-venta-fatima-101685/medellin,285,3,"    Fátima, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-en-altamira-robledo-tres-alcobas-81446/medellin,272,3,"    Altamira, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-venta-loma-de-san-julian-109833/medellin,300,3,"    Castropol, Medellín, Antioquia, Colombia  "
183,4,https://www.lahaus.com/p/venta-apartamento-en-laureles-con-4-habitaciones-y-salacomedor/medellin,460,4,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
147,3,https://www.lahaus.com/p/apartamento-147mt2-en-el-poblado-patio-bonito-3-habitaciones/medellin,490,3,"    Patio Bonito, Medellín, Antioquia, Colombia  "
160,3,https://www.lahaus.com/p/apartamento-poblado-sector-el-tesoro-cod-012118/medellin,465,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1394/medellin,380,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
93,3,https://www.lahaus.com/p/apartamento-en-el-tesoro-poblado-93mt-tres-alcobas-dos-balcones/medellin,495,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
138,4,https://www.lahaus.com/p/apartamento-duplex-en-venta-belen-loma-de-los-bernal-cod-12445/medellin,430,4,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
